product_id,sku,product_name,category,subcategory,brand,unit_price,cost,is_active
853,BEV-000853-968,Oscar Mayer Coca-Cola Classic 12x12oz Cans,Beverages,Drinks,Oscar Mayer,10.32,5.88,True
854,GRO-000854-884,Lays Spaghetti Pasta 16oz,Grocery,Pantry,Lays,9.0,5.6,True
855,BEV-000855-428,Nestle Cold Brew Coffee 48oz,Beverages,Drinks,Nestle,5.8,3.57,True
856,FRO-000856-252,Tyson Vanilla Ice Cream Bars 6ct,Frozen,Frozen,Tyson,5.3,3.05,False
857,SNA-000857-311,Coca-Cola Cookies Sandwich 15.25oz,Snacks,Snacks,Coca-Cola,7.64,5.17,True
858,BEV-000858-275,General Mills Sports Drink Variety 6x20oz,Beverages,Drinks,General Mills,4.31,2.98,True
859,FRO-000859-129,Pepsi Frozen Pizza Pepperoni 12in,Frozen,Frozen,Pepsi,8.9,6.28,True
860,GRO-000860-501,Private Selection Spaghetti Pasta 16oz,Grocery,Pantry,Private Selection,3.38,2.32,True
861,FRO-000861-440,Dole French Fries Crinkle 32oz,Frozen,Frozen,Dole,12.89,9.2,True
862,SNA-000862-681,365 Whole Foods Tortilla Chips Restaurant Style 13oz,Snacks,Snacks,365 Whole Foods,2.83,2.09,True
863,FRO-000863-417,365 Whole Foods Vanilla Ice Cream Bars 6ct,Frozen,Frozen,365 Whole Foods,11.36,8.1,True
864,MEA-000864-981,Pepsi Pork Chops Bone-In 1lb,Meat,Butcher,Pepsi,31.86,19.41,True
865,DAI-000865-438,Oscar Mayer String Cheese 12ct,Dairy,Dairy,Oscar Mayer,10.52,7.92,True
866,GRO-000866-215,Nature Valley Spaghetti Pasta 16oz,Grocery,Pantry,Nature Valley,5.4,3.54,True
867,HOU-000867-230,Heinz Batteries AA 24ct,Household,Cleaning,Heinz,20.23,13.01,True
868,PRO-000868-765,Doritos Yellow Onions 3lb Bag,Produce,Fresh,Doritos,2.12,1.31,True
869,BAK-000869-349,Hellmanns Sourdough Bread Loaf,Bakery,Bakery,Hellmanns,7.7,5.96,True
870,HOU-000870-705,Folgers Trash Bags Tall Kitchen 80ct,Household,Cleaning,Folgers,17.92,13.9,True
871,HOU-000871-341,Folgers LED Light Bulbs 4ct,Household,Cleaning,Folgers,10.18,7.17,True
872,FRO-000872-710,Heinz Vanilla Ice Cream Bars 6ct,Frozen,Frozen,Heinz,8.81,5.97,True
873,DAI-000873-171,Tide Salted Butter Sticks 16oz,Dairy,Dairy,Tide,8.29,5.87,True
874,BAK-000874-760,Nature Valley Blueberry Muffins 4ct,Bakery,Bakery,Nature Valley,9.01,5.14,True
875,GRO-000875-776,Pepsi Salsa Medium 16oz,Grocery,Pantry,Pepsi,3.04,2.04,True
876,FRO-000876-797,Nestle Chicken Nuggets 24oz,Frozen,Frozen,Nestle,13.58,8.41,True
877,BEV-000877-452,Folgers Energy Drink Original 4x16oz,Beverages,Drinks,Folgers,14.88,10.18,True
878,SNA-000878-972,Pepsi Chocolate Bar Milk 1.55oz,Snacks,Snacks,Pepsi,4.73,3.0,True
879,GRO-000879-673,Folgers Long Grain White Rice 2lb Bag,Grocery,Pantry,Folgers,10.89,6.89,True
880,GRO-000880-819,Private Selection Tomato Sauce 15oz,Grocery,Pantry,Private Selection,8.19,5.68,True
881,BAK-000881-658,Private Selection Tortillas Flour 10ct,Bakery,Bakery,Private Selection,3.76,2.22,True
882,SNA-000882-960,Bounty Chocolate Bar Milk 1.55oz,Snacks,Snacks,Bounty,6.17,3.8,True
883,DAI-000883-173,Great Value Sharp Cheddar Cheese Block 8oz,Dairy,Dairy,Great Value,8.88,5.18,True
884,BAK-000884-240,Horizon Organic Chocolate Chip Cookies 12ct,Bakery,Bakery,Horizon Organic,8.8,5.68,True
885,BAK-000885-565,Kraft Whole Wheat Bread,Bakery,Bakery,Kraft,7.25,4.91,True
886,HOU-000886-534,Kraft Trash Bags Tall Kitchen 80ct,Household,Cleaning,Kraft,23.13,15.8,True
887,MEA-000887-375,Lays Ground Pork 1lb,Meat,Butcher,Lays,17.32,11.7,True
888,GRO-000888-821,Nature Valley All-Purpose Flour 5lb Bag,Grocery,Pantry,Nature Valley,5.6,3.83,False
889,PRO-000889-979,Lays Gala Apples 3lb Bag,Produce,Fresh,Lays,12.8,9.33,True
890,PRO-000890-190,Hellmanns Organic Carrots 2lb Bag,Produce,Fresh,Hellmanns,4.16,2.89,True
891,PRO-000891-652,Wonder Bread Green Seedless Grapes 2lb,Produce,Fresh,Wonder Bread,10.63,6.61,True
892,HOU-000892-580,Great Value LED Light Bulbs 4ct,Household,Cleaning,Great Value,18.61,14.11,True
893,HOU-000893-917,Bounty Sponges Scrub 6ct,Household,Cleaning,Bounty,13.83,8.14,True
894,BEV-000894-162,Tyson Sports Drink Variety 6x20oz,Beverages,Drinks,Tyson,10.73,7.33,True
895,BEV-000895-393,Great Value Sports Drink Variety 6x20oz,Beverages,Drinks,Great Value,9.06,5.25,True
896,BEV-000896-730,Pepsi Coffee Ground Medium Roast 12oz,Beverages,Drinks,Pepsi,6.72,5.02,True
897,PRO-000897-705,Kraft Lemons 2lb Bag,Produce,Fresh,Kraft,9.94,6.97,True
898,DAI-000898-341,Folgers Salted Butter Sticks 16oz,Dairy,Dairy,Folgers,6.96,5.11,True
899,HOU-000899-709,Pepsi Laundry Detergent Liquid 100oz,Household,Cleaning,Pepsi,33.01,19.33,True
900,BAK-000900-776,General Mills Tortillas Flour 10ct,Bakery,Bakery,General Mills,6.44,4.49,True
901,HOU-000901-370,Wonder Bread Paper Towels 6 Rolls,Household,Cleaning,Wonder Bread,27.65,15.95,True
902,BAK-000902-587,Dole Cinnamon Rolls 8ct,Bakery,Bakery,Dole,10.02,7.25,True
903,BAK-000903-368,Nature Valley Tortillas Flour 10ct,Bakery,Bakery,Nature Valley,2.99,2.24,True
904,FRO-000904-423,Oscar Mayer Fish Sticks 15oz,Frozen,Frozen,Oscar Mayer,14.55,10.29,True
905,SNA-000905-725,Private Selection Granola Bars Chewy 6ct,Snacks,Snacks,Private Selection,12.03,8.99,True
906,BEV-000906-770,Tyson Pepsi Cola 12x12oz Cans,Beverages,Drinks,Tyson,10.21,6.7,True
907,MEA-000907-702,Oscar Mayer Ground Pork 1lb,Meat,Butcher,Oscar Mayer,28.1,18.82,True
908,DAI-000908-110,Doritos Sour Cream 16oz,Dairy,Dairy,Doritos,9.16,6.79,True
909,PRO-000909-801,Coca-Cola Organic Carrots 2lb Bag,Produce,Fresh,Coca-Cola,6.51,3.91,True
910,MEA-000910-734,Great Value Boneless Chicken Breast 1lb,Meat,Butcher,Great Value,7.75,5.94,True
911,MEA-000911-224,Wonder Bread Deli Ham Sliced 1lb,Meat,Butcher,Wonder Bread,26.23,15.15,True
912,DAI-000912-882,Oscar Mayer Mozzarella Shredded 8oz,Dairy,Dairy,Oscar Mayer,11.82,8.04,False
913,PRO-000913-359,Kraft Clementines 3lb Bag,Produce,Fresh,Kraft,4.74,3.33,True
914,FRO-000914-808,Private Selection Frozen Waffles 10ct,Frozen,Frozen,Private Selection,13.88,10.09,True
915,DAI-000915-383,Horizon Organic Cottage Cheese 16oz,Dairy,Dairy,Horizon Organic,10.38,6.62,True
916,GRO-000916-282,Tyson Canned Black Beans 15oz,Grocery,Pantry,Tyson,6.44,4.27,True
917,BAK-000917-603,Wonder Bread Chocolate Chip Cookies 12ct,Bakery,Bakery,Wonder Bread,2.56,1.73,True
918,PRO-000918-832,365 Whole Foods Blueberries 6oz,Produce,Fresh,365 Whole Foods,4.32,2.41,True
919,BEV-000919-609,Great Value Sparkling Water Lime 8x12oz,Beverages,Drinks,Great Value,5.2,3.63,True
920,BAK-000920-816,Pepsi Donuts Glazed 12ct,Bakery,Bakery,Pepsi,5.15,3.3,True
921,FRO-000921-513,Private Selection Frozen Berries Blend 16oz,Frozen,Frozen,Private Selection,13.2,9.63,True
922,SNA-000922-493,Great Value Pretzels Mini 16oz,Snacks,Snacks,Great Value,12.45,9.19,True
923,SNA-000923-798,Chiquita Granola Bars Chewy 6ct,Snacks,Snacks,Chiquita,4.83,2.72,False
924,PRO-000924-973,Doritos Yellow Onions 3lb Bag,Produce,Fresh,Doritos,12.53,7.12,True
925,BEV-000925-280,Nestle Cold Brew Coffee 48oz,Beverages,Drinks,Nestle,9.87,7.62,True
926,BEV-000926-745,Coca-Cola Energy Drink Original 4x16oz,Beverages,Drinks,Coca-Cola,11.41,7.55,True
927,FRO-000927-136,Pepsi Chicken Nuggets 24oz,Frozen,Frozen,Pepsi,5.71,4.09,True
928,FRO-000928-911,Horizon Organic Fish Sticks 15oz,Frozen,Frozen,Horizon Organic,9.71,6.03,True
929,FRO-000929-447,Kirkland Signature Frozen Pizza Pepperoni 12in,Frozen,Frozen,Kirkland Signature,4.13,3.02,True
930,PRO-000930-783,Wonder Bread Baby Spinach 5oz Clamshell,Produce,Fresh,Wonder Bread,7.41,5.68,True
931,SNA-000931-338,Heinz Popcorn Microwave Butter 6ct,Snacks,Snacks,Heinz,12.11,6.76,True
932,GRO-000932-146,Hellmanns Corn Flakes Cereal 12oz,Grocery,Pantry,Hellmanns,4.13,2.89,True
933,GRO-000933-940,Dole Mayonnaise 30oz,Grocery,Pantry,Dole,10.58,6.93,True
934,PRO-000934-216,Coca-Cola Cucumber 3ct,Produce,Fresh,Coca-Cola,7.11,5.22,True
935,MEA-000935-930,Chiquita Ribeye Steak 12oz,Meat,Butcher,Chiquita,30.07,21.64,True
936,PRO-000936-658,Heinz Green Seedless Grapes 2lb,Produce,Fresh,Heinz,2.9,2.15,True
937,GRO-000937-443,Kraft All-Purpose Flour 5lb Bag,Grocery,Pantry,Kraft,2.03,1.24,True
938,DAI-000938-666,Bounty String Cheese 12ct,Dairy,Dairy,Bounty,3.22,1.95,True
939,DAI-000939-727,Wonder Bread Large Grade A Eggs 12ct,Dairy,Dairy,Wonder Bread,5.69,3.34,True
940,PRO-000940-283,Great Value Organic Bananas Bunch,Produce,Fresh,Great Value,12.13,8.64,True
941,BEV-000941-926,Folgers Energy Drink Original 4x16oz,Beverages,Drinks,Folgers,12.6,8.31,True
942,DAI-000942-635,Tyson Almond Milk Unsweetened 64oz,Dairy,Dairy,Tyson,6.56,3.97,True
943,GRO-000943-834,Kraft All-Purpose Flour 5lb Bag,Grocery,Pantry,Kraft,7.14,5.49,True
944,BEV-000944-104,Private Selection Green Tea Bags 20ct,Beverages,Drinks,Private Selection,9.9,5.88,False
945,PRO-000945-983,Bounty Lemons 2lb Bag,Produce,Fresh,Bounty,10.2,6.88,True
946,MEA-000946-298,Kirkland Signature Bacon Sliced 12oz,Meat,Butcher,Kirkland Signature,8.37,4.89,True
947,FRO-000947-263,Kraft Frozen Berries Blend 16oz,Frozen,Frozen,Kraft,11.2,6.27,True
948,BEV-000948-357,Private Selection Spring Water 24x16.9oz Bottles,Beverages,Drinks,Private Selection,7.33,5.39,True
949,GRO-000949-650,Kirkland Signature Spaghetti Pasta 16oz,Grocery,Pantry,Kirkland Signature,3.35,2.45,True
950,PRO-000950-838,General Mills Hass Avocados 4ct,Produce,Fresh,General Mills,6.49,4.43,True
951,HOU-000951-433,Coca-Cola Trash Bags Tall Kitchen 80ct,Household,Cleaning,Coca-Cola,11.82,7.15,True
952,MEA-000952-175,General Mills Ribeye Steak 12oz,Meat,Butcher,General Mills,19.12,12.65,True
953,DAI-000953-565,Hellmanns Greek Yogurt Plain 32oz,Dairy,Dairy,Hellmanns,3.37,2.14,True
954,MEA-000954-376,Bounty Chicken Thighs Family Pack,Meat,Butcher,Bounty,11.06,6.41,True
955,GRO-000955-213,Pepsi Canned Black Beans 15oz,Grocery,Pantry,Pepsi,11.25,7.37,True
956,HOU-000956-718,Dole Trash Bags Tall Kitchen 80ct,Household,Cleaning,Dole,9.69,7.1,False
957,DAI-000957-975,Doritos Vanilla Ice Cream Gallon,Dairy,Dairy,Doritos,3.98,2.57,True
958,MEA-000958-957,Nature Valley Deli Ham Sliced 1lb,Meat,Butcher,Nature Valley,18.87,10.44,True
959,MEA-000959-544,Chiquita Pork Chops Bone-In 1lb,Meat,Butcher,Chiquita,22.37,16.89,True
960,DAI-000960-527,Great Value Vanilla Ice Cream Gallon,Dairy,Dairy,Great Value,12.76,7.14,True
961,SNA-000961-643,Private Selection Potato Chips Classic 10oz,Snacks,Snacks,Private Selection,5.9,4.34,True
962,PRO-000962-346,Nature Valley Fresh Strawberries 16oz,Produce,Fresh,Nature Valley,2.26,1.63,True
963,BAK-000963-467,Pepsi Sourdough Bread Loaf,Bakery,Bakery,Pepsi,4.75,3.32,True
964,FRO-000964-820,Kraft Frozen Waffles 10ct,Frozen,Frozen,Kraft,8.77,5.97,True
965,FRO-000965-995,Pepsi Frozen Berries Blend 16oz,Frozen,Frozen,Pepsi,11.58,6.86,True
966,FRO-000966-172,Wonder Bread Frozen Pizza Pepperoni 12in,Frozen,Frozen,Wonder Bread,7.92,5.61,True
967,BEV-000967-814,Tyson Energy Drink Original 4x16oz,Beverages,Drinks,Tyson,14.37,9.7,True
968,PRO-000968-853,Chiquita Lemons 2lb Bag,Produce,Fresh,Chiquita,12.2,8.15,True
969,HOU-000969-492,Coca-Cola Paper Towels 6 Rolls,Household,Cleaning,Coca-Cola,15.96,11.05,True
970,DAI-000970-821,Doritos Almond Milk Unsweetened 64oz,Dairy,Dairy,Doritos,2.07,1.48,True
971,HOU-000971-216,Doritos Trash Bags Tall Kitchen 80ct,Household,Cleaning,Doritos,24.46,17.6,True
972,MEA-000972-428,General Mills Ground Pork 1lb,Meat,Butcher,General Mills,15.57,9.52,True
973,BEV-000973-481,Horizon Organic Coca-Cola Classic 12x12oz Cans,Beverages,Drinks,Horizon Organic,7.46,4.94,True
974,PRO-000974-644,Folgers Fresh Strawberries 16oz,Produce,Fresh,Folgers,9.23,6.21,True
975,HOU-000975-928,Folgers Mop Refills 2ct,Household,Cleaning,Folgers,34.33,25.85,True
976,FRO-000976-500,Horizon Organic Vanilla Ice Cream Bars 6ct,Frozen,Frozen,Horizon Organic,13.82,8.52,False
977,PRO-000977-214,Tyson Gala Apples 3lb Bag,Produce,Fresh,Tyson,9.45,6.28,True
978,SNA-000978-526,Dole Potato Chips Classic 10oz,Snacks,Snacks,Dole,12.63,8.52,True
979,HOU-000979-855,365 Whole Foods Sponges Scrub 6ct,Household,Cleaning,365 Whole Foods,24.33,15.01,True
980,MEA-000980-443,Wonder Bread Rotisserie Chicken Whole,Meat,Butcher,Wonder Bread,17.34,10.9,True
981,HOU-000981-781,Heinz Aluminum Foil 200sq ft,Household,Cleaning,Heinz,25.9,19.26,True
982,BEV-000982-908,Pepsi Sports Drink Variety 6x20oz,Beverages,Drinks,Pepsi,7.01,5.13,True
983,HOU-000983-251,Kirkland Signature Paper Plates 40ct,Household,Cleaning,Kirkland Signature,15.58,10.2,True
984,DAI-000984-392,Doritos String Cheese 12ct,Dairy,Dairy,Doritos,3.42,2.02,True
985,DAI-000985-219,General Mills Sharp Cheddar Cheese Block 8oz,Dairy,Dairy,General Mills,1.77,1.1,True
986,BEV-000986-310,Kraft Green Tea Bags 20ct,Beverages,Drinks,Kraft,9.96,5.56,True
987,HOU-000987-559,Bounty Dish Soap Liquid 24oz,Household,Cleaning,Bounty,21.19,12.45,True
988,GRO-000988-886,Nature Valley Honey Wheat Bread Loaf,Grocery,Pantry,Nature Valley,2.99,1.96,True
989,GRO-000989-619,Doritos Chicken Broth 32oz,Grocery,Pantry,Doritos,5.17,3.68,True
990,BEV-000990-250,Oscar Mayer Sports Drink Variety 6x20oz,Beverages,Drinks,Oscar Mayer,12.69,9.11,True
991,HOU-000991-849,Coca-Cola Fabric Softener 60oz,Household,Cleaning,Coca-Cola,19.36,10.83,True
992,PRO-000992-511,Great Value Roma Tomatoes 2lb Package,Produce,Fresh,Great Value,8.52,5.12,True
993,HOU-000993-756,Hellmanns Paper Towels 6 Rolls,Household,Cleaning,Hellmanns,10.84,7.27,True
994,BEV-000994-185,Great Value Spring Water 24x16.9oz Bottles,Beverages,Drinks,Great Value,9.68,6.32,True
995,PRO-000995-299,Tide Organic Carrots 2lb Bag,Produce,Fresh,Tide,7.03,4.84,True
996,GRO-000996-469,Oscar Mayer Mayonnaise 30oz,Grocery,Pantry,Oscar Mayer,5.94,4.25,True
997,BAK-000997-391,Great Value Blueberry Muffins 4ct,Bakery,Bakery,Great Value,5.33,3.31,True
998,SNA-000998-845,Nestle Tortilla Chips Restaurant Style 13oz,Snacks,Snacks,Nestle,11.68,8.42,True
999,FRO-000999-925,Kraft Frozen Waffles 10ct,Frozen,Frozen,Kraft,11.86,8.97,True
1000,BAK-001000-712,Heinz Chocolate Chip Cookies 12ct,Bakery,Bakery,Heinz,2.3,1.37,True
1001,SNA-001001-704,Horizon Organic Granola Bars Chewy 6ct,Snacks,Snacks,Horizon Organic,10.14,5.78,True
1002,BEV-001002-669,Kraft Energy Drink Original 4x16oz,Beverages,Drinks,Kraft,8.8,5.99,True
1003,MEA-001003-396,Tide Atlantic Salmon Fillet 1lb,Meat,Butcher,Tide,21.61,12.1,True
1004,BEV-001004-857,Doritos Sparkling Water Lime 8x12oz,Beverages,Drinks,Doritos,8.82,4.91,True
1005,BEV-001005-954,Wonder Bread Coffee Ground Medium Roast 12oz,Beverages,Drinks,Wonder Bread,10.81,6.25,True
1006,BEV-001006-603,Kraft Energy Drink Original 4x16oz,Beverages,Drinks,Kraft,13.92,9.72,True
1007,BEV-001007-713,Horizon Organic Sparkling Water Lime 8x12oz,Beverages,Drinks,Horizon Organic,12.06,8.24,True
1008,BEV-001008-587,Oscar Mayer Cold Brew Coffee 48oz,Beverages,Drinks,Oscar Mayer,14.69,10.84,True
1009,GRO-001009-266,Tyson Ketchup 20oz,Grocery,Pantry,Tyson,8.1,4.73,True
1010,DAI-001010-154,Kraft Sour Cream 16oz,Dairy,Dairy,Kraft,4.48,2.9,True
1011,HOU-001011-398,Dole Paper Towels 6 Rolls,Household,Cleaning,Dole,20.88,15.98,True
1012,DAI-001012-713,Coca-Cola Cottage Cheese 16oz,Dairy,Dairy,Coca-Cola,10.1,6.82,True
1013,BEV-001013-814,Oscar Mayer Coffee Ground Medium Roast 12oz,Beverages,Drinks,Oscar Mayer,11.41,6.53,True
1014,DAI-001014-630,Pepsi Whole Milk Gallon,Dairy,Dairy,Pepsi,4.58,3.34,True
1015,DAI-001015-258,Nestle Large Grade A Eggs 12ct,Dairy,Dairy,Nestle,7.18,5.32,True
1016,SNA-001016-829,Doritos Cookies Sandwich 15.25oz,Snacks,Snacks,Doritos,7.74,5.6,True
1017,FRO-001017-938,Coca-Cola Vanilla Ice Cream Bars 6ct,Frozen,Frozen,Coca-Cola,5.0,2.77,True
1018,HOU-001018-711,365 Whole Foods Dish Soap Liquid 24oz,Household,Cleaning,365 Whole Foods,20.68,15.99,True
1019,BEV-001019-327,Coca-Cola Coca-Cola Classic 12x12oz Cans,Beverages,Drinks,Coca-Cola,4.97,3.53,True
1020,BEV-001020-233,Nestle Orange Juice Pulp Free 52oz,Beverages,Drinks,Nestle,14.77,9.57,True
1021,PRO-001021-893,Great Value Hass Avocados 4ct,Produce,Fresh,Great Value,6.96,4.52,True
1022,GRO-001022-625,Oscar Mayer Salsa Medium 16oz,Grocery,Pantry,Oscar Mayer,8.23,5.41,True
1023,GRO-001023-783,Dole Spaghetti Pasta 16oz,Grocery,Pantry,Dole,1.41,0.81,True
1024,MEA-001024-289,Nestle Deli Ham Sliced 1lb,Meat,Butcher,Nestle,25.11,13.98,True
1025,BEV-001025-460,Bounty Sports Drink Variety 6x20oz,Beverages,Drinks,Bounty,5.34,3.55,True
1026,MEA-001026-169,Heinz Rotisserie Chicken Whole,Meat,Butcher,Heinz,7.96,5.44,True
1027,MEA-001027-388,Nestle Ground Pork 1lb,Meat,Butcher,Nestle,10.14,7.34,True
1028,PRO-001028-616,Nestle Blueberries 6oz,Produce,Fresh,Nestle,11.25,7.42,True
1029,DAI-001029-209,Oscar Mayer Half and Half Quart,Dairy,Dairy,Oscar Mayer,3.41,2.15,True
1030,MEA-001030-517,General Mills Rotisserie Chicken Whole,Meat,Butcher,General Mills,8.38,6.51,True
1031,PRO-001031-607,Pepsi Organic Carrots 2lb Bag,Produce,Fresh,Pepsi,10.21,7.27,True
1032,GRO-001032-605,Chiquita Spaghetti Pasta 16oz,Grocery,Pantry,Chiquita,2.64,1.62,True
1033,BEV-001033-331,365 Whole Foods Cold Brew Coffee 48oz,Beverages,Drinks,365 Whole Foods,9.86,6.08,True
1034,MEA-001034-795,Nature Valley Ground Beef 80/20 1lb,Meat,Butcher,Nature Valley,16.01,8.85,True
1035,PRO-001035-635,365 Whole Foods Russet Potatoes 5lb Bag,Produce,Fresh,365 Whole Foods,9.0,5.13,True
1036,BAK-001036-859,Coca-Cola Whole Wheat Bread,Bakery,Bakery,Coca-Cola,12.12,9.39,True
1037,MEA-001037-709,Nestle Ground Turkey 1lb,Meat,Butcher,Nestle,30.31,19.49,True
1038,BAK-001038-883,Tyson Cinnamon Rolls 8ct,Bakery,Bakery,Tyson,9.64,6.59,True
1039,BAK-001039-782,Nature Valley Blueberry Muffins 4ct,Bakery,Bakery,Nature Valley,8.35,5.37,True
1040,BEV-001040-210,365 Whole Foods Orange Juice Pulp Free 52oz,Beverages,Drinks,365 Whole Foods,4.9,3.25,True
1041,DAI-001041-855,Coca-Cola Whole Milk Gallon,Dairy,Dairy,Coca-Cola,1.91,1.08,True
1042,DAI-001042-795,Hellmanns Mozzarella Shredded 8oz,Dairy,Dairy,Hellmanns,5.12,3.17,True
1043,PRO-001043-885,Lays Green Seedless Grapes 2lb,Produce,Fresh,Lays,7.05,4.63,True
1044,FRO-001044-367,Lays Frozen Berries Blend 16oz,Frozen,Frozen,Lays,9.73,7.16,True
1045,GRO-001045-540,Kirkland Signature Salsa Medium 16oz,Grocery,Pantry,Kirkland Signature,11.59,6.69,True
1046,BAK-001046-136,365 Whole Foods Cinnamon Rolls 8ct,Bakery,Bakery,365 Whole Foods,1.67,1.13,True
1047,BEV-001047-541,Nature Valley Orange Juice Pulp Free 52oz,Beverages,Drinks,Nature Valley,5.04,3.6,True
1048,PRO-001048-602,Oscar Mayer Lemons 2lb Bag,Produce,Fresh,Oscar Mayer,9.01,6.38,True
1049,FRO-001049-618,Kraft Frozen Lasagna Family Size,Frozen,Frozen,Kraft,4.13,2.52,True
1050,BAK-001050-461,Oscar Mayer Whole Wheat Bread,Bakery,Bakery,Oscar Mayer,10.26,6.31,True
1051,GRO-001051-457,Bounty Peanut Butter Creamy 16oz,Grocery,Pantry,Bounty,10.76,7.36,True
1052,HOU-001052-538,Coca-Cola Sponges Scrub 6ct,Household,Cleaning,Coca-Cola,15.34,9.7,True
1053,MEA-001053-763,General Mills Pork Chops Bone-In 1lb,Meat,Butcher,General Mills,14.35,8.17,True
1054,BEV-001054-273,Chiquita Pepsi Cola 12x12oz Cans,Beverages,Drinks,Chiquita,3.72,2.33,True
1055,BAK-001055-531,Lays Whole Wheat Bread,Bakery,Bakery,Lays,4.41,3.13,True
1056,HOU-001056-499,Heinz Sponges Scrub 6ct,Household,Cleaning,Heinz,14.66,8.39,True
1057,MEA-001057-614,Nature Valley Ground Turkey 1lb,Meat,Butcher,Nature Valley,29.33,20.63,True
1058,BEV-001058-306,Private Selection Green Tea Bags 20ct,Beverages,Drinks,Private Selection,9.2,6.85,True
1059,SNA-001059-371,Dole Pretzels Mini 16oz,Snacks,Snacks,Dole,1.85,1.44,True
1060,MEA-001060-834,Horizon Organic Deli Ham Sliced 1lb,Meat,Butcher,Horizon Organic,30.32,17.34,True
1061,PRO-001061-586,Lays Lemons 2lb Bag,Produce,Fresh,Lays,6.29,3.96,True
1062,BEV-001062-543,Dole Apple Juice 64oz Bottle,Beverages,Drinks,Dole,11.12,6.92,True
1063,BEV-001063-564,Lays Sports Drink Variety 6x20oz,Beverages,Drinks,Lays,11.21,7.58,True
1064,SNA-001064-611,Heinz Popcorn Microwave Butter 6ct,Snacks,Snacks,Heinz,3.78,2.92,True
1065,FRO-001065-645,Wonder Bread Frozen Waffles 10ct,Frozen,Frozen,Wonder Bread,12.79,9.54,True
1066,GRO-001066-473,Nestle Granulated Sugar 4lb Bag,Grocery,Pantry,Nestle,6.7,4.06,True
1067,BEV-001067-426,Private Selection Energy Drink Original 4x16oz,Beverages,Drinks,Private Selection,13.38,10.16,True
1068,BAK-001068-761,Dole Donuts Glazed 12ct,Bakery,Bakery,Dole,3.17,2.24,True
1069,MEA-001069-296,Pepsi Ground Beef 80/20 1lb,Meat,Butcher,Pepsi,5.82,4.27,True
1070,FRO-001070-532,Private Selection Frozen Lasagna Family Size,Frozen,Frozen,Private Selection,10.93,6.1,True
1071,DAI-001071-908,Tyson Whole Milk Gallon,Dairy,Dairy,Tyson,10.69,7.5,True
1072,GRO-001072-901,Nature Valley Chicken Broth 32oz,Grocery,Pantry,Nature Valley,1.52,1.14,True
1073,BEV-001073-472,Private Selection Pepsi Cola 12x12oz Cans,Beverages,Drinks,Private Selection,11.21,8.45,True
1074,DAI-001074-684,Coca-Cola Greek Yogurt Plain 32oz,Dairy,Dairy,Coca-Cola,9.88,7.55,True
1075,SNA-001075-192,Nature Valley Mixed Nuts Roasted 15oz,Snacks,Snacks,Nature Valley,4.08,2.36,True
1076,HOU-001076-925,Tide Batteries AA 24ct,Household,Cleaning,Tide,27.44,16.58,True
1077,DAI-001077-319,Kraft Large Grade A Eggs 12ct,Dairy,Dairy,Kraft,12.64,8.23,True
1078,GRO-001078-483,Doritos Corn Flakes Cereal 12oz,Grocery,Pantry,Doritos,9.48,5.46,True
1079,FRO-001079-903,Tyson Chicken Nuggets 24oz,Frozen,Frozen,Tyson,14.27,9.04,True
1080,BEV-001080-720,Wonder Bread Coca-Cola Classic 12x12oz Cans,Beverages,Drinks,Wonder Bread,3.89,2.8,True
1081,GRO-001081-345,Oscar Mayer Chicken Broth 32oz,Grocery,Pantry,Oscar Mayer,4.25,2.71,True
1082,HOU-001082-647,Coca-Cola Mop Refills 2ct,Household,Cleaning,Coca-Cola,31.0,23.17,True
1083,BAK-001083-192,Dole Donuts Glazed 12ct,Bakery,Bakery,Dole,12.24,8.86,True
1084,DAI-001084-424,Wonder Bread Half and Half Quart,Dairy,Dairy,Wonder Bread,11.58,8.41,True
1085,GRO-001085-942,Horizon Organic Canned Black Beans 15oz,Grocery,Pantry,Horizon Organic,10.41,6.9,True
1086,HOU-001086-997,Private Selection Fabric Softener 60oz,Household,Cleaning,Private Selection,32.55,18.65,True
1087,BEV-001087-460,Horizon Organic Apple Juice 64oz Bottle,Beverages,Drinks,Horizon Organic,8.33,5.98,True
1088,HOU-001088-128,Folgers Aluminum Foil 200sq ft,Household,Cleaning,Folgers,27.85,19.43,True
1089,FRO-001089-510,Great Value Frozen Mixed Vegetables 12oz,Frozen,Frozen,Great Value,5.79,3.59,True
1090,PRO-001090-628,General Mills Gala Apples 3lb Bag,Produce,Fresh,General Mills,9.64,7.0,True
1091,DAI-001091-520,Oscar Mayer Vanilla Ice Cream Gallon,Dairy,Dairy,Oscar Mayer,10.56,6.58,True
1092,DAI-001092-803,Kraft Salted Butter Sticks 16oz,Dairy,Dairy,Kraft,8.23,5.15,True
